unit_nr,time_cycles,op_setting_1,op_setting_2,op_setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
1,13,0.0006,-0.0003,100.0,518.6700005960909,645.9248657240217,1566.5826931626193,1354.5415287735257,14.619992293355367,21.610001898369774,542.5381870841275,2388.0427065481385,9052.947440378684,1.2999917052969812,48.280483655921564,509.09774691922263,2388.014150806647,7998.071465157353,7.283638232857264,0.029998818027607718,391.79197831322546,2387.9999995692133,99.99999966715161,28.880745100908292,22.596983117842647
1,14,-0.0009,0.0001,100.0,518.6700193887091,633.971237844459,1669.8207133952244,1324.1729572509842,14.619997327019718,21.610000504213716,549.0481361516281,2387.991454631604,9006.43038895185,1.3000132819550383,43.08620522621771,516.2207713515478,2388.0490202993037,8025.148947687741,8.159323059224105,0.030005572848956167,373.1771060735237,2387.999994052853,99.99998958647726,44.57784817330634,24.31035004006188
1,15,0.0018,-0.0002,100.0,518.6700132089763,641.8918453697324,1631.4154680019549,1523.984890295263,14.619997885706624,21.609999393905976,549.2092691561511,2388.2044692553823,9049.676914586382,1.3000044505753736,51.02500803182536,547.7261295284815,2388.0131159399843,8041.031099487177,8.096889297775558,0.03000003469179908,437.2574610781005,2387.9999924419785,99.99999840829005,36.754561230569955,24.743485647121595
1,16,-0.002,0.0,100.0,518.6700074693814,633.5111172087653,1634.0190126336963,1429.5625848026998,14.619989621723045,21.609989188476643,558.6626160280812,2388.1108397656053,9034.034859308513,1.299988875535644,46.34182990952929,543.6200574876399,2387.9913013704986,8222.531078263984,8.607019813711274,0.03001042069935003,378.3690553988829,2387.9999942663626,99.99999151807985,40.808976597261264,21.694620068790048
1,17,0.0003,0.0002,100.0,518.6699895534003,648.3014622689702,1582.3119471239324,1387.2038859348918,14.619987899329143,21.60999262170062,559.2042912992466,2388.0603506368952,9071.211798963115,1.299994237387721,44.3481731701462,582.614076057266,2388.0470662316025,8322.681431030567,9.055589147837992,0.030005511354814413,379.6778045080698,2388.0000092785876,99.99999363380962,44.70558115616569,23.107136225720406
1,18,0.001,-0.0001,100.0,518.6700032650134,634.7001301221346,1617.1110357127075,1418.8535908615654,14.619992130983954,21.609993820980005,557.1303014454752,2387.9733412914024,9045.92709773388,1.299996749966776,47.70523944652271,521.6044233552569,2387.9321196361807,8247.125184135895,8.383977312360994,0.030005590256424824,394.0567829988098,2387.999994855013,100.00000034493794,33.258903312564144,21.32021298808691
1,19,-0.0013,0.0003,100.0,518.6700011083684,641.7437316131734,1613.2908583666376,1464.1399549332398,14.620000665312745,21.610003578493973,558.7422439025651,2388.1107221854736,9073.916986342876,1.299993113171901,45.866793924902666,476.5123096077134,2388.1486877302514,8004.021102739487,9.28467441757834,0.030013701053541664,365.7093341741524,2387.9999966732466,99.99999606446711,34.64326317049123,22.83465800052806
1,20,0.0024,-0.0002,100.0,518.6699998651222,638.1234646013062,1541.0752805408015,1362.830216004109,14.620011608007303,21.609992015847187,558.6901543570796,2388.093106988025,9110.881680231536,1.299983953321826,46.16141334095151,545.3286442514747,2387.8875230038825,8124.606093834011,8.184116031670131,0.029994272675268666,384.58413647342945,2387.9999963176683,100.00000228384712,46.02884529544877,28.43772873189926
1,21,-0.0006,0.0001,100.0,518.6700114812595,640.9436233464046,1616.1664448126105,1405.2395494666475,14.620012877909263,21.610012837001403,555.6163495160444,2388.0067625094684,9036.423274705814,1.3000071141309477,46.196408815039035,561.5170264110748,2388.089649598282,8008.770608207248,8.859975526331352,0.03001067921529279,391.9562582983896,2388.000005718691,99.99998758147733,37.29175468734764,23.690760713381056
1,22,0.0016,-0.0001,100.0,518.6699867798689,647.6281651185296,1590.2023871087288,1401.1232713683512,14.620003905354165,21.610004394290755,544.1542203532225,2388.0127978703,9018.178121080638,1.3000074468593916,47.83175967496646,522.9834848950183,2387.9075309848763,8160.037734860336,7.924285084379774,0.03000058430345687,383.5622139315602,2388.0000162369024,100.00001899124031,37.83400277742772,23.132770919215005
1,23,-0.001,0.0002,100.0,518.6700032439777,641.2166170913019,1639.2938809517532,1608.829368766295,14.620009672396703,21.60998375974148,542.0251729189317,2387.935461137582,9056.437449931771,1.3000035737898346,46.907504213602714,569.6651546740073,2388.1944048686096,8239.058482810326,8.620663431576064,0.02998786003327637,389.1995526553659,2387.9999924220224,100.0000103191464,39.06136350318806,22.800753257155062
1,24,0.002,-0.0003,100.0,518.6700016927795,646.9472518679238,1639.9556074013426,1441.2787740690685,14.6200034319316,21.610016316628386,542.4798863656985,2388.0396139131194,9040.248960906603,1.299998759760696,43.83221385313261,575.6676062222085,2388.1303352878367,8173.642348230255,8.441660420358883,0.03000392152802506,424.64753729757166,2388.000004495151,100.0000058709832,41.929834975014124,21.952999802808524
1,25,0.0008,0.0,100.0,518.6699945986253,639.173718189749,1574.8797683465639,1300.3120140758622,14.620012075761124,21.61000422259388,557.4797908963734,2388.1105362491026,9047.033992780478,1.3000044100685955,50.01390655017759,509.40232213729587,2387.962491838693,8200.731256512743,8.524795604996044,0.029998323365122797,405.4668816656527,2388.0000009780742,99.99998941789688,42.85916472227243,21.06798087160494
1,26,-0.0017,0.0003,100.0,518.6700146309695,655.7753358503968,1576.1738753188883,1502.6617528469558,14.620004573724751,21.60999889688223,556.7421182474501,2388.1206672862513,9025.034780468844,1.3000085027361512,47.38571967659754,514.4092054569333,2387.998629988829,8103.319265754468,8.937001075123268,0.030013846971003556,363.4036862527993,2387.99999751695,99.99998234264746,38.65580963323465,23.546468311589486
1,27,0.0013,-0.0001,100.0,518.6699904177385,642.5007807607143,1602.7332423567582,1635.4747192918887,14.620007309218048,21.61000485584621,557.740228660247,2388.0890087044554,9059.25226765941,1.2999950892738659,52.1816877438767,493.51239999812117,2387.9308836748614,7929.011590599952,7.7899090887474625,0.029995964665711992,384.96851865133124,2388.0000041399126,99.99999293601421,37.116900796979024,23.22696406698727
1,28,-0.0008,0.0002,100.0,518.670000890133,654.1043797398178,1618.2134373295416,1386.8815710063247,14.620002272893029,21.609989412163912,560.5224287710296,2388.10737327303,9044.874531504487,1.3000015404773206,50.584074228805434,542.1219315569002,2388.0376784409355,7927.79519870089,8.775555849354566,0.030000402336537516,412.88996749703523,2387.999989586527,99.99999809879235,38.149875610233934,25.619938370832024
1,29,0.0019,-0.0002,100.0,518.670001310563,662.1364510799987,1582.5883990667367,1709.031209287209,14.620005120726496,21.610006682078797,557.9705938569593,2388.0010591388937,8979.002561995472,1.3000002062913876,50.98068973622256,546.8774346988258,2388.084538723819,8107.977814192426,8.365353261603188,0.030001921765258163,379.71902543347096,2388.0000068212175,100.00001825422821,39.32442512540306,21.371339871085365
1,30,-0.0012,0.0001,100.0,518.6699829322635,631.8044518327213,1592.4992120629624,1460.406784224765,14.62002137971771,21.609985255055467,553.4508354905628,2388.009967293927,9035.829449297946,1.300011185668238,49.99049771005833,543.7945858739367,2388.2985408958007,8172.371904607247,8.84019877024073,0.029984361806473264,397.1095406552069,2388.0000018077344,100.00001068678938,42.80432803854781,24.19830735860664
1,31,0.0022,-0.0003,100.0,518.6699890897316,641.9855886604524,1616.731120192766,1541.3246261359948,14.61999637828315,21.609997714365495,550.6170546588388,2388.1358758885112,9052.661337646558,1.3000081241520693,53.162835944743115,494.0069973999031,2387.907117514104,8238.930405998592,9.003634448424808,0.0300041678612812,394.4839134289959,2387.9999918287954,99.9999957016795,38.744634661934754,25.434326491906777
1,32,0.0005,0.0,100.0,518.6699928147682,647.7321158065358,1610.4488468084462,1434.1234120875663,14.620006842893467,21.61001799749087,548.483520856739,2388.079204697026,9077.595561088017,1.2999957194766862,48.979105706062754,506.7353003850702,2388.167290258206,8084.095241051562,8.671581750583131,0.02999184090019665,407.7175369584263,2388.000013057257,100.00000988280856,44.56979754980378,20.93322463298031
1,33,-0.0018,0.0002,100.0,518.6700070315123,657.4544269571553,1635.1837260621392,1459.986734433269,14.620002488449503,21.61001777944458,569.0739389159736,2387.98552082991,9025.751563319533,1.3000019316871148,47.36914571958147,488.64682103347474,2387.9853506609684,8124.538884630564,8.702974925507414,0.0300115487787583,390.91684182366487,2388.000006970233,100.00001001086721,35.30859828853697,24.5016196018385
1,34,0.0014,-0.0001,100.0,518.670008307251,646.7692174915994,1604.2783087827675,1395.9064408525946,14.620015845503785,21.61000501634228,567.5032762693525,2388.082928251924,9019.111646033056,1.3000222695206232,51.14321852372097,483.75168555420714,2388.070952403658,8141.858270033906,8.363239559638922,0.03001366746112088,391.81643274759824,2388.0000095217847,100.00000012707126,40.1152851092896,21.40637221606081
1,35,-0.0009,0.0001,100.0,518.6700054648807,653.0426762764351,1566.6296365154171,1413.1968672410474,14.620023459730632,21.610000372187802,553.2794445298227,2388.1076814239036,9076.713341868688,1.3000000967920606,43.0871701076428,490.9328244933248,2388.13113796393,8219.066792191632,9.205953763110184,0.02999992955991932,374.775725884736,2387.9999880828686,100.00000995351448,44.347798689174006,24.316676765237467
